"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"23.03.2020 07:00 - 23.03.2020 08:00","0","198","2000","2000"
"23.03.2020 08:00 - 23.03.2020 09:00","0","0","2000","2000"
"23.03.2020 09:00 - 23.03.2020 10:00","0","0","2000","2000"
"23.03.2020 10:00 - 23.03.2020 11:00","0","0","2000","2000"
"23.03.2020 11:00 - 23.03.2020 12:00","0","0","2000","2000"
"23.03.2020 12:00 - 23.03.2020 13:00","0","49","2000","2000"
"23.03.2020 13:00 - 23.03.2020 14:00","0","49","2000","2000"
"23.03.2020 14:00 - 23.03.2020 15:00","0","99","2000","2000"
"23.03.2020 15:00 - 23.03.2020 16:00","0","99","2000","2000"
"23.03.2020 16:00 - 23.03.2020 17:00","0","100","2000","2000"
"23.03.2020 17:00 - 23.03.2020 18:00","0","148","2000","2000"
"23.03.2020 18:00 - 23.03.2020 19:00","0","0","2000","2000"
"23.03.2020 19:00 - 23.03.2020 20:00","0","0","2000","2000"
"23.03.2020 20:00 - 23.03.2020 21:00","0","0","2000","2000"
"23.03.2020 21:00 - 23.03.2020 22:00","0","0","2000","2000"
"23.03.2020 22:00 - 23.03.2020 23:00","0","0","2000","2000"
"23.03.2020 23:00 - 24.03.2020 00:00","0","248","2000","2000"
"24.03.2020 00:00 - 24.03.2020 01:00","0","494","2000","2000"
"24.03.2020 01:00 - 24.03.2020 02:00","0","494","2000","2000"
"24.03.2020 02:00 - 24.03.2020 03:00","0","495","2000","2000"
"24.03.2020 03:00 - 24.03.2020 04:00","0","593","2000","2000"
"24.03.2020 04:00 - 24.03.2020 05:00","0","593","2000","2000"
"24.03.2020 05:00 - 24.03.2020 06:00","0","594","2000","2000"
"24.03.2020 06:00 - 24.03.2020 07:00","0","593","2000","2000"
"24.03.2020 07:00 - 24.03.2020 08:00","0","395","2000","2000"
"24.03.2020 08:00 - 24.03.2020 09:00","0","99","2000","2000"
"24.03.2020 09:00 - 24.03.2020 10:00","0","98","2000","2000"
"24.03.2020 10:00 - 24.03.2020 11:00","0","99","2000","2000"
"24.03.2020 11:00 - 24.03.2020 12:00","0","148","2000","2000"
"24.03.2020 12:00 - 24.03.2020 13:00","0","148","2000","2000"
"24.03.2020 13:00 - 24.03.2020 14:00","0","148","2000","2000"
"24.03.2020 14:00 - 24.03.2020 15:00","0","99","2000","2000"
"24.03.2020 15:00 - 24.03.2020 16:00","0","99","2000","2000"
"24.03.2020 16:00 - 24.03.2020 17:00","0","148","2000","2000"
"24.03.2020 17:00 - 24.03.2020 18:00","0","0","2000","2000"
"24.03.2020 18:00 - 24.03.2020 19:00","0","0","2000","2000"
"24.03.2020 19:00 - 24.03.2020 20:00","0","0","2000","2000"
"24.03.2020 20:00 - 24.03.2020 21:00","0","0","2000","2000"
"24.03.2020 21:00 - 24.03.2020 22:00","0","0","2000","2000"
"24.03.2020 22:00 - 24.03.2020 23:00","0","99","2000","2000"
"24.03.2020 23:00 - 25.03.2020 00:00","0","198","2000","2000"
"25.03.2020 00:00 - 25.03.2020 01:00","0","494","2000","2000"
"25.03.2020 01:00 - 25.03.2020 02:00","0","593","2000","2000"
"25.03.2020 02:00 - 25.03.2020 03:00","0","593","2000","2000"
"25.03.2020 03:00 - 25.03.2020 04:00","0","593","2000","2000"
"25.03.2020 04:00 - 25.03.2020 05:00","0","593","2000","2000"
"25.03.2020 05:00 - 25.03.2020 06:00","0","593","2000","2000"
"25.03.2020 06:00 - 25.03.2020 07:00","0","593","2000","2000"
"25.03.2020 07:00 - 25.03.2020 08:00","0","237","1041","1041"
"25.03.2020 08:00 - 25.03.2020 09:00","0","0","1500","1500"
"25.03.2020 09:00 - 25.03.2020 10:00","0","0","1500","1500"
"25.03.2020 10:00 - 25.03.2020 11:00","0","0","1500","1500"
"25.03.2020 11:00 - 25.03.2020 12:00","0","0","1500","1500"
"25.03.2020 12:00 - 25.03.2020 13:00","0","0","1500","1500"
"25.03.2020 13:00 - 25.03.2020 14:00","0","0","1500","1500"
"25.03.2020 14:00 - 25.03.2020 15:00","0","0","1500","1500"
"25.03.2020 15:00 - 25.03.2020 16:00","0","0","1500","1500"
"25.03.2020 16:00 - 25.03.2020 17:00","0","0","1500","1500"
"25.03.2020 17:00 - 25.03.2020 18:00","0","0","1500","1500"
"25.03.2020 18:00 - 25.03.2020 19:00","0","0","1500","1500"
"25.03.2020 19:00 - 25.03.2020 20:00","0","0","1500","1500"
"25.03.2020 20:00 - 25.03.2020 21:00","0","0","1500","1500"
"25.03.2020 21:00 - 25.03.2020 22:00","0","0","1500","1500"
"25.03.2020 22:00 - 25.03.2020 23:00","0","0","1500","1500"
"25.03.2020 23:00 - 26.03.2020 00:00","0","0","1500","1500"
"26.03.2020 00:00 - 26.03.2020 01:00","0","49","1500","1500"
"26.03.2020 01:00 - 26.03.2020 02:00","0","49","1500","1500"
"26.03.2020 02:00 - 26.03.2020 03:00","0","49","1500","1500"
"26.03.2020 03:00 - 26.03.2020 04:00","0","49","1500","1500"
"26.03.2020 04:00 - 26.03.2020 05:00","0","49","1500","1500"
"26.03.2020 05:00 - 26.03.2020 06:00","0","49","1500","1500"
"26.03.2020 06:00 - 26.03.2020 07:00","0","49","1500","1500"
"26.03.2020 07:00 - 26.03.2020 08:00","0","0","1500","1500"
"26.03.2020 08:00 - 26.03.2020 09:00","0","0","1500","1500"
"26.03.2020 09:00 - 26.03.2020 10:00","0","0","1500","1500"
"26.03.2020 10:00 - 26.03.2020 11:00","0","0","1500","1500"
"26.03.2020 11:00 - 26.03.2020 12:00","0","0","1500","1500"
"26.03.2020 12:00 - 26.03.2020 13:00","0","0","1500","1500"
"26.03.2020 13:00 - 26.03.2020 14:00","0","0","1500","1500"
"26.03.2020 14:00 - 26.03.2020 15:00","0","0","1500","1500"
"26.03.2020 15:00 - 26.03.2020 16:00","0","0","1500","1500"
"26.03.2020 16:00 - 26.03.2020 17:00","0","0","1500","1500"
"26.03.2020 17:00 - 26.03.2020 18:00","0","0","1500","1500"
"26.03.2020 18:00 - 26.03.2020 19:00","0","0","1500","1500"
"26.03.2020 19:00 - 26.03.2020 20:00","0","0","1500","1500"
"26.03.2020 20:00 - 26.03.2020 21:00","0","0","1500","1500"
"26.03.2020 21:00 - 26.03.2020 22:00","0","0","1500","1500"
"26.03.2020 22:00 - 26.03.2020 23:00","0","0","1500","1500"
"26.03.2020 23:00 - 27.03.2020 00:00","0","0","1500","1500"
"27.03.2020 00:00 - 27.03.2020 01:00","0","0","1500","1700"
"27.03.2020 01:00 - 27.03.2020 02:00","0","0","1500","1700"
"27.03.2020 02:00 - 27.03.2020 03:00","0","0","1500","1700"
"27.03.2020 03:00 - 27.03.2020 04:00","0","0","1500","1700"
"27.03.2020 04:00 - 27.03.2020 05:00","0","0","1500","1550"
"27.03.2020 05:00 - 27.03.2020 06:00","0","0","1500","1500"
"27.03.2020 06:00 - 27.03.2020 07:00","0","0","1500","1500"
"27.03.2020 07:00 - 27.03.2020 08:00","0","0","1500","1650"
"27.03.2020 08:00 - 27.03.2020 09:00","0","0","1500","1751"
"27.03.2020 09:00 - 27.03.2020 10:00","0","0","1500","1800"
"27.03.2020 10:00 - 27.03.2020 11:00","0","0","1500","1700"
"27.03.2020 11:00 - 27.03.2020 12:00","0","0","1500","1800"
"27.03.2020 12:00 - 27.03.2020 13:00","0","0","1500","1800"
"27.03.2020 13:00 - 27.03.2020 14:00","0","0","1500","1799"
"27.03.2020 14:00 - 27.03.2020 15:00","0","0","1500","1800"
"27.03.2020 15:00 - 27.03.2020 16:00","0","0","1500","1800"
"27.03.2020 16:00 - 27.03.2020 17:00","0","0","1000","1523"
"27.03.2020 17:00 - 27.03.2020 18:00","0","0","2000","2000"
"27.03.2020 18:00 - 27.03.2020 19:00","0","0","2000","2000"
"27.03.2020 19:00 - 27.03.2020 20:00","0","0","2000","2000"
"27.03.2020 20:00 - 27.03.2020 21:00","0","0","2000","2000"
"27.03.2020 21:00 - 27.03.2020 22:00","0","0","2000","2000"
"27.03.2020 22:00 - 27.03.2020 23:00","0","0","2000","2000"
"27.03.2020 23:00 - 28.03.2020 00:00","0","198","2000","2000"
"28.03.2020 00:00 - 28.03.2020 01:00","0","395","2000","2000"
"28.03.2020 01:00 - 28.03.2020 02:00","0","395","2000","2000"
"28.03.2020 02:00 - 28.03.2020 03:00","0","593","2000","2000"
"28.03.2020 03:00 - 28.03.2020 04:00","0","593","2000","2000"
"28.03.2020 04:00 - 28.03.2020 05:00","0","593","2000","2000"
"28.03.2020 05:00 - 28.03.2020 06:00","0","593","2000","2000"
"28.03.2020 06:00 - 28.03.2020 07:00","0","593","2000","2000"
"28.03.2020 07:00 - 28.03.2020 08:00","0","494","2000","2000"
"28.03.2020 08:00 - 28.03.2020 09:00","0","692","2000","2000"
"28.03.2020 09:00 - 28.03.2020 10:00","0","1410","2000","2000"
"28.03.2020 10:00 - 28.03.2020 11:00","0","1658","2000","2000"
"28.03.2020 11:00 - 28.03.2020 12:00","0","2706","2000","2000"
"28.03.2020 12:00 - 28.03.2020 13:00","0","2600","2000","2000"
"28.03.2020 13:00 - 28.03.2020 14:00","0","2536","2000","2000"
"28.03.2020 14:00 - 28.03.2020 15:00","0","3421","2000","2000"
"28.03.2020 15:00 - 28.03.2020 16:00","0","3220","2000","2000"
"28.03.2020 16:00 - 28.03.2020 17:00","0","3292","2000","2000"
"28.03.2020 17:00 - 28.03.2020 18:00","0","1197","2000","2000"
"28.03.2020 18:00 - 28.03.2020 19:00","0","296","2000","2000"
"28.03.2020 19:00 - 28.03.2020 20:00","0","237","2000","2000"
"28.03.2020 20:00 - 28.03.2020 21:00","0","237","2000","2000"
"28.03.2020 21:00 - 28.03.2020 22:00","0","494","2000","2000"
"28.03.2020 22:00 - 28.03.2020 23:00","0","632","2000","2000"
"28.03.2020 23:00 - 29.03.2020 00:00","0","633","2000","2000"
"29.03.2020 00:00 - 29.03.2020 01:00","0","1482","2000","2000"
"29.03.2020 01:00 - 29.03.2020 02:00","0","1482","2000","2000"
"29.03.2020 02:00 - 29.03.2020 03:00","","","",""
"29.03.2020 03:00 - 29.03.2020 04:00","0","1483","2000","2000"
"29.03.2020 04:00 - 29.03.2020 05:00","0","1483","2000","2000"
"29.03.2020 05:00 - 29.03.2020 06:00","0","1484","2000","2000"
"29.03.2020 06:00 - 29.03.2020 07:00","0","1483","2000","2000"
"29.03.2020 07:00 - 29.03.2020 08:00","0","1483","2000","2000"
"29.03.2020 08:00 - 29.03.2020 09:00","0","1300","2000","2000"
"29.03.2020 09:00 - 29.03.2020 10:00","0","435","1842","1842"
"29.03.2020 10:00 - 29.03.2020 11:00","0","593","2000","2000"
"29.03.2020 11:00 - 29.03.2020 12:00","0","593","2000","2000"
"29.03.2020 12:00 - 29.03.2020 13:00","0","593","2000","2000"
"29.03.2020 13:00 - 29.03.2020 14:00","0","593","2000","2000"
"29.03.2020 14:00 - 29.03.2020 15:00","0","1383","2000","2000"
"29.03.2020 15:00 - 29.03.2020 16:00","0","1155","2000","2000"
"29.03.2020 16:00 - 29.03.2020 17:00","0","1259","2000","2000"
"29.03.2020 17:00 - 29.03.2020 18:00","0","198","2000","2000"
